review_id,employee_id,review_date,performance_rating,manager_rating,goal_completion_pct,promotion_recommendation
173,87,2018-12-10 02:52:18,3,3,59.021610586019115,True
174,88,2021-05-10 09:38:16,1,5,52.75149874216788,True
175,88,2018-12-14 04:26:27,3,3,91.72423456226637,False
176,88,2021-05-29 17:05:59,3,2,54.076035774244886,False
177,89,2018-08-29 12:57:39,5,3,88.36711496022349,False
178,90,2021-07-25 19:51:34,3,2,93.62425141059808,True
179,91,2023-05-27 18:05:54,1,1,69.69388855328506,False
180,91,2023-07-28 01:20:20,2,5,52.11244717162561,False
181,91,2021-09-21 09:43:03,4,2,94.34065994168171,True
182,92,2018-12-24 13:25:20,1,4,91.31267807040709,False
183,92,2018-02-18 20:39:45,4,5,98.78164083225462,False
184,93,2018-07-14 16:44:41,2,5,68.49050103193042,True
185,93,2019-12-28 01:18:15,1,1,90.41125735296019,False
186,94,2019-01-20 11:08:26,3,5,50.223658417873324,False
187,94,2019-05-08 08:36:54,3,3,62.700158935875784,True
188,95,2018-05-18 18:22:42,5,5,94.76778175240717,False
189,95,2019-04-03 18:36:55,4,3,51.79775796138246,False
190,96,2019-04-25 03:13:48,5,4,85.9090564494226,True
191,96,2022-03-18 10:25:00,1,1,65.62563820993046,True
192,97,2019-12-16 21:56:17,5,2,89.94617183443461,True
193,97,2020-10-07 13:13:55,3,1,85.73946140792177,True
194,97,2018-03-02 23:02:34,5,4,88.77502539058432,True
195,98,2020-02-03 06:40:05,2,1,94.08495146935651,False
196,99,2021-06-23 10:51:42,1,4,56.047272143720406,False
197,100,2023-08-03 22:51:48,2,2,81.08549417925225,False
198,101,2020-12-14 21:02:15,5,4,98.92017469784837,False
199,101,2021-11-18 17:50:32,1,4,76.72746861889847,True
200,101,2023-09-27 11:03:47,5,5,69.35856131013531,False
201,102,2020-04-05 17:14:50,5,1,52.52156213463884,True
202,102,2021-12-27 12:52:44,2,5,86.72743930290409,False
203,103,2022-06-02 11:33:47,5,1,91.39322285767895,True
204,103,2019-07-07 15:42:22,4,4,55.39124790573251,True
205,103,2018-09-13 23:21:52,3,1,59.595199184915465,False
206,104,2020-10-09 13:49:06,1,3,52.85887149205672,False
207,104,2019-06-18 23:07:25,1,2,70.18945880299478,False
208,104,2018-01-30 07:12:32,1,3,89.70192309456394,True
209,105,2022-06-23 09:14:33,2,1,91.87359183678737,False
210,105,2019-10-26 06:29:21,5,1,99.87185793520712,True
211,106,2023-12-10 08:48:15,4,2,60.78574280280188,False
212,106,2019-04-25 20:41:47,3,3,94.85824857595492,False
213,106,2023-03-06 05:10:34,2,2,91.24195529703024,True
214,107,2020-02-10 16:18:54,3,5,93.52332258304831,True
215,108,2018-06-02 10:59:14,1,1,72.69464552286715,True
216,108,2022-03-07 20:14:19,3,5,89.06515844188993,True
217,109,2022-04-21 08:52:06,2,1,70.96534896701509,False
218,110,2019-11-10 15:56:39,2,5,50.06030802122922,False
219,110,2021-08-20 18:38:14,3,4,50.04887359292723,True
220,110,2019-12-30 04:11:04,2,1,59.15543947105264,False
221,111,2019-10-16 02:35:55,1,2,70.68211428051195,True
222,111,2022-07-27 03:53:20,3,5,96.47100616990193,True
223,111,2018-05-13 18:31:45,4,4,52.075210950869845,True
224,112,2019-08-27 14:54:05,2,5,52.04285962377341,True
225,113,2020-07-10 07:57:02,1,5,73.16128081215257,True
226,113,2022-04-05 10:53:51,2,4,82.46157977850473,False
227,113,2020-03-24 08:22:54,1,2,99.40491855740996,True
228,114,2022-05-22 19:40:45,2,4,70.53581768526723,True
229,114,2019-10-06 00:19:34,4,3,55.071157007029655,True
230,115,2019-11-05 07:53:17,2,2,93.29609080785085,False
231,115,2022-07-09 13:49:02,4,4,60.17430853287562,True
232,115,2022-10-23 00:39:50,1,4,58.92886328326531,False
233,116,2021-04-09 00:23:41,3,1,69.85218276217763,False
234,116,2023-03-14 03:13:39,4,5,63.56018654644687,False
235,116,2018-11-29 18:42:56,2,4,74.95316607571576,False
236,117,2023-04-03 02:55:19,1,4,72.96257767365142,False
237,118,2020-07-27 17:58:37,3,5,64.3859188864922,True
238,119,2018-04-20 19:42:40,4,1,54.95824039254863,True
239,119,2020-05-12 04:17:27,3,2,83.50874864682166,False
240,119,2022-03-17 19:31:32,3,5,60.32660540508455,True
241,120,2023-12-20 17:45:48,5,5,96.70538700231765,True
242,120,2023-09-04 13:51:13,5,5,77.06203272800408,True
243,121,2020-11-27 12:46:52,4,2,62.515560863900006,True
244,121,2023-12-06 20:57:31,3,1,86.04938417325133,False
245,121,2023-08-16 20:54:41,2,4,64.80306638596426,False
246,122,2023-01-24 06:52:36,2,3,70.20588344931244,True
247,122,2018-07-11 20:13:11,3,2,75.88378562503094,True
248,123,2022-08-21 23:43:56,4,3,83.244640293927,False
249,123,2020-05-08 00:01:10,3,2,76.29920390414979,False
250,123,2023-07-26 21:41:39,1,1,56.331678693820194,False
251,124,2020-05-01 05:08:05,4,2,53.67150669333382,True
252,125,2019-07-01 06:45:39,5,5,95.41281975132563,False
253,126,2019-06-04 10:29:15,3,5,56.659395461461834,False
254,127,2023-01-23 23:40:53,3,2,73.64921405890522,True
255,127,2018-07-28 08:52:42,1,3,59.80226218084328,False
256,128,2023-10-30 22:16:24,1,3,58.4551324614219,False
257,128,2023-11-17 12:31:45,3,5,63.893362248914016,False
258,128,2018-08-15 06:48:15,3,4,51.61420997183119,False
259,129,2020-05-28 04:43:12,5,5,93.85323271436717,True
260,129,2021-07-12 01:48:26,1,2,85.33706195536193,True
261,129,2022-02-02 08:22:58,3,1,61.10610823721157,False
262,130,2023-11-14 05:22:10,5,5,75.13451682672395,False
263,130,2020-04-22 18:03:18,4,1,89.41166513751605,False
264,131,2020-04-02 18:28:20,4,2,96.7733598360251,True
265,132,2021-09-29 22:58:04,1,4,50.85254851824011,False
266,132,2020-03-31 10:17:07,2,5,86.06903218678838,True
267,132,2021-07-08 19:14:11,1,3,86.9309509548183,False
268,133,2020-04-21 15:49:07,5,1,97.0793893923802,True
269,133,2019-10-19 23:28:16,4,1,77.18142208775384,False
270,133,2023-01-08 21:01:08,1,5,99.2440770669061,True
271,134,2021-10-11 07:40:25,5,3,72.09636580291883,False
272,134,2019-03-21 08:30:37,2,5,63.05609796757632,False
273,135,2020-07-30 15:28:22,1,4,99.29967480045866,True
274,136,2021-03-05 04:40:05,3,2,92.99528407117185,False
275,136,2018-09-15 12:30:40,1,4,83.10565142475758,True
276,137,2022-04-22 10:53:29,1,5,56.98722143082443,False
277,137,2020-08-01 21:15:43,5,5,56.0203442467401,True
278,137,2021-08-29 08:53:29,3,3,96.98952050571029,True
279,138,2022-10-23 05:56:07,2,3,80.02591478302843,False
280,138,2022-06-12 05:26:01,1,2,65.40023964409784,False
281,138,2021-09-18 18:58:14,4,1,58.6229557053998,True
282,139,2019-04-02 10:07:03,3,2,82.46746432195599,False
283,139,2022-02-20 21:54:18,4,5,85.52444110251759,True
284,139,2018-02-25 19:03:04,1,3,91.28630486576662,True
285,140,2023-09-05 02:33:36,2,3,50.22368302555522,False
286,140,2021-03-21 03:21:49,1,3,61.49469541080125,False
287,141,2020-12-03 19:51:37,1,1,71.4381978623974,False
288,142,2021-06-13 21:39:17,2,3,64.51130792515622,False
289,142,2023-10-29 06:49:30,5,5,82.28567668356652,True
290,143,2020-04-09 08:57:50,2,2,50.95360183554698,True
291,143,2018-12-02 18:07:28,3,2,56.79944653849147,False
292,144,2018-04-06 08:59:28,3,1,68.9446602549375,False
293,144,2020-01-09 21:09:01,1,3,95.4072998518174,False
294,145,2019-10-02 17:58:49,5,4,56.29125608645669,True
295,146,2018-06-12 05:34:06,3,2,64.73668998855246,True
296,147,2023-10-12 02:08:56,5,1,99.80906593075875,True
297,147,2021-08-25 12:28:32,1,3,93.86521682482741,False
298,148,2018-11-10 06:46:24,4,1,64.68587504682071,True
299,148,2021-07-02 12:31:56,1,1,56.38897539391742,True
300,149,2018-09-30 17:38:44,4,1,81.70152685126698,False
301,149,2019-05-29 07:33:58,5,3,74.57901781967418,True
302,149,2021-12-15 08:23:39,5,1,90.27350246482212,False
303,150,2021-11-21 01:55:45,2,5,56.55145092840568,True
304,151,2020-12-18 00:18:29,2,3,81.29780771819044,True
305,152,2018-01-02 09:48:33,4,1,79.5780286597354,True
306,153,2023-06-27 04:29:57,4,5,50.45126036035917,False
307,153,2020-03-07 21:53:57,4,4,86.97838000985715,True
308,154,2019-09-08 19:20:47,4,4,73.39525472412824,False
309,154,2020-05-21 08:42:44,1,4,78.21712753452687,True
310,154,2022-03-20 04:26:29,1,4,85.0970523888943,False
311,155,2018-05-01 00:36:51,2,5,60.78945728289655,False
312,156,2022-10-30 06:43:42,5,3,69.900570839404,True
313,156,2022-05-09 19:17:11,5,3,98.59786148942794,True
314,156,2022-06-27 21:07:38,5,1,64.3543924733172,False
315,157,2022-09-09 21:45:28,1,3,61.70305318099732,True
316,157,2023-09-16 10:49:29,1,2,71.48605167064237,False
317,157,2022-01-23 07:10:12,2,5,85.20161191895593,False
318,158,2023-07-15 14:08:19,2,2,83.00578963817966,False
319,158,2021-10-02 18:32:28,5,2,70.00695242350287,False
320,159,2021-09-11 22:26:07,4,4,69.1651638674434,True
321,160,2023-05-24 05:23:22,5,3,68.31962452980588,True
322,161,2020-06-25 02:54:51,2,4,65.2682315418628,True
323,161,2021-01-03 15:55:24,3,5,86.64464232405479,False
324,161,2021-07-17 22:03:13,4,5,63.332286740039855,False
325,162,2018-11-27 11:13:41,5,2,95.09885591136559,True
326,163,2023-11-01 15:49:59,4,5,72.20688229824671,True
327,164,2019-06-03 17:19:49,1,5,92.6605963300234,False
328,164,2022-10-17 10:51:02,3,5,53.715863683410234,True
329,164,2018-05-29 05:03:46,2,1,55.23100373847802,False
330,165,2020-05-23 16:28:15,3,5,63.98962228208195,False
331,165,2019-10-03 16:14:23,5,4,64.47982889278825,True
332,166,2021-10-27 11:51:01,5,3,50.52538323798297,False
333,167,2021-10-07 23:35:27,4,4,60.61821802794585,True
334,167,2022-10-27 16:03:02,3,2,57.155244885382174,False
335,168,2018-06-15 00:34:38,3,2,76.34015828828534,True
336,169,2021-10-19 01:28:30,4,3,54.74084607716402,False
337,169,2021-04-25 02:24:17,5,5,53.15705652879687,False
338,170,2020-10-31 10:05:21,1,3,75.01862475166355,True
339,170,2022-05-19 08:05:59,4,1,89.31925584407654,False
340,171,2021-08-20 02:05:14,5,3,70.74874061860962,True
341,171,2020-11-14 05:57:17,1,4,63.8890215946834,True
342,171,2022-02-22 20:44:45,3,5,96.39166395448419,False
343,172,2022-09-29 18:10:49,1,5,99.76826889098994,False
344,172,2019-04-10 00:33:17,4,2,91.1441446645029,False
345,172,2019-01-01 06:25:25,4,1,99.25090994776325,False
346,173,2020-01-27 09:48:25,2,2,63.078146812447606,False
347,173,2018-06-27 02:51:36,2,5,98.59334543626036,False
348,173,2019-06-09 11:39:10,2,2,50.50915751383381,True
349,174,2021-10-20 22:37:12,1,5,51.33716948667292,True
350,174,2023-10-30 02:16:34,2,3,73.5971889968379,True
351,174,2020-07-23 11:01:19,1,5,60.61046323037496,True
352,175,2023-08-01 19:39:26,1,3,70.12454491815646,True
353,175,2019-05-11 00:30:38,3,2,69.03918247999333,False
354,176,2022-11-28 12:55:34,3,1,53.094179457454075,False
355,176,2018-10-13 14:12:24,3,5,50.94592018831929,True
356,177,2022-06-15 10:42:53,4,3,74.3416002897136,True
357,177,2019-02-27 21:25:00,5,5,67.01204022146098,False
358,178,2018-12-24 11:17:31,2,4,80.55943838851807,False
359,178,2021-02-20 09:02:31,1,4,55.25395843035538,False
360,178,2020-09-15 02:22:33,2,4,87.57554103928673,True
361,179,2019-11-02 01:33:30,1,4,68.43438530305058,False
362,180,2021-01-10 11:48:53,2,2,50.489895391346714,False
363,180,2020-07-21 00:17:03,5,4,54.036818357267826,False
364,181,2018-05-15 02:43:27,1,2,86.53476743938707,True
365,181,2022-01-08 01:54:37,4,4,51.37551014660831,False
366,182,2022-01-27 12:52:11,1,3,94.27083849173917,True
367,182,2020-04-06 15:54:39,2,4,77.55292262456835,True
368,182,2018-07-08 13:48:56,2,5,57.609732947179424,False
369,183,2023-12-19 07:59:16,1,5,69.99574155847793,True
370,183,2023-12-02 05:16:21,5,1,53.76498803674218,False
371,184,2019-05-25 10:26:15,1,2,60.29012365196619,True
372,184,2020-03-18 12:04:59,3,3,86.80904891838128,True
373,185,2022-06-15 07:25:54,4,5,79.14796413997765,True
374,186,2018-01-13 16:43:40,3,3,77.84579051456772,False
375,186,2019-07-03 07:42:21,2,5,53.34910623959808,True
376,186,2020-02-01 03:16:07,2,3,54.88463118409906,False
377,187,2022-07-18 02:41:50,4,1,50.529675052939936,True
378,188,2021-02-25 18:23:31,3,3,66.88821238063672,True
379,189,2018-05-22 06:45:46,4,1,59.12512382359301,False
380,190,2020-04-05 07:37:11,5,3,99.11469973740101,False
381,190,2023-10-24 21:21:58,2,3,50.92963700663516,True
382,190,2020-12-19 06:39:23,2,2,55.48268588243177,True
383,191,2023-06-13 11:24:43,3,5,54.849678431356246,True
384,192,2022-06-03 04:15:05,2,4,76.05327909482324,False
385,192,2023-08-16 10:47:21,4,1,96.82843029911824,True
386,192,2022-08-19 17:35:28,4,2,75.8383991439382,True
387,193,2020-09-08 17:48:03,2,5,65.62952895829933,False
388,194,2021-10-01 01:15:05,4,5,83.83273666643888,False
389,195,2023-03-24 22:47:21,4,2,51.35130165607114,True
390,195,2023-04-02 12:11:01,5,2,55.39796953539617,True
391,195,2023-07-27 04:15:55,1,1,90.45020867845949,True
392,196,2020-08-12 14:48:32,1,4,98.57483181969522,True
393,196,2021-09-11 00:13:33,1,2,78.94000583900694,False
394,196,2023-09-16 12:49:19,5,2,82.15419697065937,True
395,197,2018-03-17 22:20:02,1,1,56.36705601940735,True
396,197,2020-12-25 00:41:55,1,5,88.67760560275265,True
397,197,2023-06-21 10:43:40,4,3,79.08279344511877,True
398,198,2019-06-07 08:43:12,4,3,56.889457673509256,True
399,198,2023-12-23 09:02:05,4,4,72.09277153760046,True
400,198,2022-06-14 17:00:11,3,5,57.02139091733929,True
401,199,2019-11-18 23:32:21,2,3,56.29469266524775,False
402,199,2022-11-11 20:20:59,5,4,94.10075701627288,True
403,199,2019-12-30 21:50:07,5,4,63.43992554212451,True
404,200,2019-11-16 04:31:54,4,2,75.54010867247334,False
405,201,2019-01-25 14:39:24,4,1,77.86141079835669,False
406,201,2018-12-28 00:26:15,2,1,82.44951913747096,True
407,202,2020-05-02 12:35:05,3,5,91.09367858918694,False
408,203,2022-07-02 20:53:15,3,3,96.9898364863117,True
409,204,2022-05-06 03:59:26,5,2,66.24148017935424,True
410,204,2023-11-19 03:26:16,3,5,85.65784283862197,False
411,205,2020-08-04 08:19:33,1,1,81.02378746978583,False
412,205,2019-12-04 13:23:34,2,5,72.05081186889703,True
413,205,2018-11-04 23:23:44,2,5,88.92797857266665,True
414,206,2020-12-20 17:07:53,3,1,94.68873047122527,True
415,207,2023-01-14 07:50:36,5,2,77.00233574863647,False
416,207,2018-04-14 16:01:56,3,5,70.6477382200997,False
417,208,2020-03-01 06:06:36,5,3,51.871457614827776,False
418,208,2018-11-01 09:22:08,5,4,99.9610694054499,False
419,209,2021-06-02 18:52:43,5,1,62.52201127497213,True
420,209,2018-12-26 18:28:58,4,2,58.28981287083357,True
421,209,2022-05-07 14:03:18,4,2,52.735455825845385,False
422,210,2018-03-21 00:16:36,3,3,55.26415675136822,True
423,210,2022-04-26 01:54:06,1,4,73.72110690902304,False
424,211,2021-07-27 05:30:32,1,5,60.42740945237341,False
425,212,2021-10-31 10:40:58,4,3,89.69368924724668,True
426,213,2023-05-31 20:47:01,4,1,69.82146589916753,True
427,214,2022-08-10 16:00:28,5,5,58.42236730932353,True
428,214,2021-09-25 14:04:51,4,1,99.13081918653342,False
429,214,2020-01-09 17:03:50,5,4,98.05847899776481,True
430,215,2021-10-08 17:38:38,5,2,72.83464744793712,True
431,216,2019-06-30 11:21:13,5,3,63.72784551570013,False
432,216,2020-05-23 21:22:21,5,2,63.38962750561317,False
433,217,2021-10-09 06:49:36,4,4,85.40571497401842,False
434,217,2019-07-31 22:40:22,2,1,51.970348722243635,False
435,217,2018-03-27 16:02:57,4,2,62.086353578695295,False
436,218,2022-06-06 11:45:09,2,3,73.05980128062494,False
437,219,2018-11-24 04:20:51,3,2,90.87894928576358,True
438,219,2021-01-28 13:15:06,3,5,62.72527899478935,True
439,220,2019-02-17 07:35:21,1,1,66.09102274218385,True
440,221,2020-09-04 09:11:59,1,5,86.84421756563482,True
441,222,2018-11-26 09:14:21,2,3,55.342633252602106,False
442,223,2022-08-13 17:40:58,2,2,50.94540874384797,True
443,223,2022-11-27 09:12:09,5,4,84.04149670026422,False
444,224,2018-03-31 04:14:59,5,5,57.78031932196322,True
445,224,2022-07-24 03:19:18,3,2,70.7468962108001,False
446,224,2021-05-16 17:50:08,1,5,71.86341354050282,False
447,225,2020-08-19 03:21:25,5,4,68.26161884200977,True
448,225,2023-09-27 06:13:48,2,3,84.04832765121478,True
449,225,2023-09-07 01:48:36,4,3,57.7448368203591,True
